episode,noise_amplitude,noise_probability,max_fidelity
31,0.0,0.1,0.7600537564545041
32,0.0,0.1,0.7600537564545041
33,0.0,0.1,0.7600537564545041
34,0.0,0.1,0.7600537564545041
35,0.0,0.1,0.7600537564545041
36,0.0,0.1,0.7600537564545041
37,0.0,0.1,0.7600537564545041
38,0.0,0.1,0.7600537564545041
39,0.0,0.1,0.7600537564545041
40,0.0,0.1,0.7600537564545041
41,0.0,0.1,0.7600537564545041
42,0.0,0.1,0.7600537564545041
43,0.0,0.1,0.7600537564545041
44,0.0,0.1,0.7600537564545041
45,0.0,0.1,0.7600537564545041
46,0.0,0.1,0.7600537564545041
47,0.0,0.1,0.7600537564545041
48,0.0,0.1,0.7600537564545041
49,0.0,0.1,0.7600537564545041
0,0.0,0.2,0.7600537564545041
1,0.0,0.2,0.7600537564545041
2,0.0,0.2,0.7600537564545041
3,0.0,0.2,0.7600537564545041
4,0.0,0.2,0.7600537564545041
5,0.0,0.2,0.7600537564545041
6,0.0,0.2,0.7600537564545041
7,0.0,0.2,0.7600537564545041
8,0.0,0.2,0.7600537564545041
9,0.0,0.2,0.7600537564545041
10,0.0,0.2,0.7600537564545041
11,0.0,0.2,0.7600537564545041
12,0.0,0.2,0.7600537564545041
13,0.0,0.2,0.7600537564545041
14,0.0,0.2,0.7600537564545041
15,0.0,0.2,0.7600537564545041
16,0.0,0.2,0.7600537564545041
17,0.0,0.2,0.7600537564545041
18,0.0,0.2,0.7600537564545041
19,0.0,0.2,0.7600537564545041
20,0.0,0.2,0.7600537564545041
21,0.0,0.2,0.7600537564545041
22,0.0,0.2,0.7600537564545041
23,0.0,0.2,0.7600537564545041
24,0.0,0.2,0.7600537564545041
25,0.0,0.2,0.7600537564545041
26,0.0,0.2,0.7600537564545041
27,0.0,0.2,0.7600537564545041
28,0.0,0.2,0.7600537564545041
29,0.0,0.2,0.7600537564545041
30,0.0,0.2,0.7600537564545041
31,0.0,0.2,0.7600537564545041
32,0.0,0.2,0.7600537564545041
33,0.0,0.2,0.7600537564545041
34,0.0,0.2,0.7600537564545041
35,0.0,0.2,0.7600537564545041
36,0.0,0.2,0.7600537564545041
37,0.0,0.2,0.7600537564545041
38,0.0,0.2,0.7600537564545041
39,0.0,0.2,0.7600537564545041
40,0.0,0.2,0.7600537564545041
41,0.0,0.2,0.7600537564545041
42,0.0,0.2,0.7600537564545041
43,0.0,0.2,0.7600537564545041
44,0.0,0.2,0.7600537564545041
45,0.0,0.2,0.7600537564545041
46,0.0,0.2,0.7600537564545041
47,0.0,0.2,0.7600537564545041
48,0.0,0.2,0.7600537564545041
49,0.0,0.2,0.7600537564545041
0,0.0,0.30000000000000004,0.7600537564545041
1,0.0,0.30000000000000004,0.7600537564545041
2,0.0,0.30000000000000004,0.7600537564545041
3,0.0,0.30000000000000004,0.7600537564545041
4,0.0,0.30000000000000004,0.7600537564545041
5,0.0,0.30000000000000004,0.7600537564545041
6,0.0,0.30000000000000004,0.7600537564545041
7,0.0,0.30000000000000004,0.7600537564545041
8,0.0,0.30000000000000004,0.7600537564545041
9,0.0,0.30000000000000004,0.7600537564545041
10,0.0,0.30000000000000004,0.7600537564545041
11,0.0,0.30000000000000004,0.7600537564545041
12,0.0,0.30000000000000004,0.7600537564545041
13,0.0,0.30000000000000004,0.7600537564545041
14,0.0,0.30000000000000004,0.7600537564545041
15,0.0,0.30000000000000004,0.7600537564545041
16,0.0,0.30000000000000004,0.7600537564545041
17,0.0,0.30000000000000004,0.7600537564545041
18,0.0,0.30000000000000004,0.7600537564545041
19,0.0,0.30000000000000004,0.7600537564545041
20,0.0,0.30000000000000004,0.7600537564545041
21,0.0,0.30000000000000004,0.7600537564545041
22,0.0,0.30000000000000004,0.7600537564545041
23,0.0,0.30000000000000004,0.7600537564545041
24,0.0,0.30000000000000004,0.7600537564545041
25,0.0,0.30000000000000004,0.7600537564545041
26,0.0,0.30000000000000004,0.7600537564545041
27,0.0,0.30000000000000004,0.7600537564545041
28,0.0,0.30000000000000004,0.7600537564545041
29,0.0,0.30000000000000004,0.7600537564545041
30,0.0,0.30000000000000004,0.7600537564545041
31,0.0,0.30000000000000004,0.7600537564545041
32,0.0,0.30000000000000004,0.7600537564545041
33,0.0,0.30000000000000004,0.7600537564545041
34,0.0,0.30000000000000004,0.7600537564545041
35,0.0,0.30000000000000004,0.7600537564545041
36,0.0,0.30000000000000004,0.7600537564545041
37,0.0,0.30000000000000004,0.7600537564545041
38,0.0,0.30000000000000004,0.7600537564545041
39,0.0,0.30000000000000004,0.7600537564545041
40,0.0,0.30000000000000004,0.7600537564545041
41,0.0,0.30000000000000004,0.7600537564545041
42,0.0,0.30000000000000004,0.7600537564545041
43,0.0,0.30000000000000004,0.7600537564545041
44,0.0,0.30000000000000004,0.7600537564545041
45,0.0,0.30000000000000004,0.7600537564545041
46,0.0,0.30000000000000004,0.7600537564545041
47,0.0,0.30000000000000004,0.7600537564545041
48,0.0,0.30000000000000004,0.7600537564545041
49,0.0,0.30000000000000004,0.7600537564545041
0,0.0,0.4,0.7600537564545041
1,0.0,0.4,0.7600537564545041
2,0.0,0.4,0.7600537564545041
3,0.0,0.4,0.7600537564545041
4,0.0,0.4,0.7600537564545041
5,0.0,0.4,0.7600537564545041
6,0.0,0.4,0.7600537564545041
7,0.0,0.4,0.7600537564545041
8,0.0,0.4,0.7600537564545041
9,0.0,0.4,0.7600537564545041
10,0.0,0.4,0.7600537564545041
11,0.0,0.4,0.7600537564545041
12,0.0,0.4,0.7600537564545041
13,0.0,0.4,0.7600537564545041
14,0.0,0.4,0.7600537564545041
15,0.0,0.4,0.7600537564545041
16,0.0,0.4,0.7600537564545041
17,0.0,0.4,0.7600537564545041
18,0.0,0.4,0.7600537564545041
19,0.0,0.4,0.7600537564545041
20,0.0,0.4,0.7600537564545041
21,0.0,0.4,0.7600537564545041
22,0.0,0.4,0.7600537564545041
23,0.0,0.4,0.7600537564545041
24,0.0,0.4,0.7600537564545041
25,0.0,0.4,0.7600537564545041
26,0.0,0.4,0.7600537564545041
27,0.0,0.4,0.7600537564545041
28,0.0,0.4,0.7600537564545041
29,0.0,0.4,0.7600537564545041
30,0.0,0.4,0.7600537564545041
31,0.0,0.4,0.7600537564545041
32,0.0,0.4,0.7600537564545041
33,0.0,0.4,0.7600537564545041
34,0.0,0.4,0.7600537564545041
35,0.0,0.4,0.7600537564545041
36,0.0,0.4,0.7600537564545041
37,0.0,0.4,0.7600537564545041
38,0.0,0.4,0.7600537564545041
39,0.0,0.4,0.7600537564545041
40,0.0,0.4,0.7600537564545041
41,0.0,0.4,0.7600537564545041
42,0.0,0.4,0.7600537564545041
43,0.0,0.4,0.7600537564545041
44,0.0,0.4,0.7600537564545041
45,0.0,0.4,0.7600537564545041
46,0.0,0.4,0.7600537564545041
47,0.0,0.4,0.7600537564545041
48,0.0,0.4,0.7600537564545041
49,0.0,0.4,0.7600537564545041
0,0.0,0.5,0.7600537564545041
1,0.0,0.5,0.7600537564545041
2,0.0,0.5,0.7600537564545041
3,0.0,0.5,0.7600537564545041
4,0.0,0.5,0.7600537564545041
5,0.0,0.5,0.7600537564545041
6,0.0,0.5,0.7600537564545041
7,0.0,0.5,0.7600537564545041
8,0.0,0.5,0.7600537564545041
9,0.0,0.5,0.7600537564545041
10,0.0,0.5,0.7600537564545041
11,0.0,0.5,0.7600537564545041
12,0.0,0.5,0.7600537564545041
13,0.0,0.5,0.7600537564545041
14,0.0,0.5,0.7600537564545041
15,0.0,0.5,0.7600537564545041
16,0.0,0.5,0.7600537564545041
17,0.0,0.5,0.7600537564545041
18,0.0,0.5,0.7600537564545041
19,0.0,0.5,0.7600537564545041
20,0.0,0.5,0.7600537564545041
21,0.0,0.5,0.7600537564545041
22,0.0,0.5,0.7600537564545041
23,0.0,0.5,0.7600537564545041
24,0.0,0.5,0.7600537564545041
25,0.0,0.5,0.7600537564545041
26,0.0,0.5,0.7600537564545041
27,0.0,0.5,0.7600537564545041
28,0.0,0.5,0.7600537564545041
29,0.0,0.5,0.7600537564545041
30,0.0,0.5,0.7600537564545041
31,0.0,0.5,0.7600537564545041
32,0.0,0.5,0.7600537564545041
33,0.0,0.5,0.7600537564545041
34,0.0,0.5,0.7600537564545041
35,0.0,0.5,0.7600537564545041
36,0.0,0.5,0.7600537564545041
37,0.0,0.5,0.7600537564545041
38,0.0,0.5,0.7600537564545041
39,0.0,0.5,0.7600537564545041
40,0.0,0.5,0.7600537564545041
41,0.0,0.5,0.7600537564545041
42,0.0,0.5,0.7600537564545041
43,0.0,0.5,0.7600537564545041
44,0.0,0.5,0.7600537564545041
45,0.0,0.5,0.7600537564545041
46,0.0,0.5,0.7600537564545041
47,0.0,0.5,0.7600537564545041
48,0.0,0.5,0.7600537564545041
49,0.0,0.5,0.7600537564545041
0,0.0,0.6000000000000001,0.7600537564545041
1,0.0,0.6000000000000001,0.7600537564545041
2,0.0,0.6000000000000001,0.7600537564545041
3,0.0,0.6000000000000001,0.7600537564545041
4,0.0,0.6000000000000001,0.7600537564545041
5,0.0,0.6000000000000001,0.7600537564545041
6,0.0,0.6000000000000001,0.7600537564545041
7,0.0,0.6000000000000001,0.7600537564545041
8,0.0,0.6000000000000001,0.7600537564545041
9,0.0,0.6000000000000001,0.7600537564545041
10,0.0,0.6000000000000001,0.7600537564545041
11,0.0,0.6000000000000001,0.7600537564545041
12,0.0,0.6000000000000001,0.7600537564545041
13,0.0,0.6000000000000001,0.7600537564545041
14,0.0,0.6000000000000001,0.7600537564545041
15,0.0,0.6000000000000001,0.7600537564545041
16,0.0,0.6000000000000001,0.7600537564545041
17,0.0,0.6000000000000001,0.7600537564545041
18,0.0,0.6000000000000001,0.7600537564545041
19,0.0,0.6000000000000001,0.7600537564545041
20,0.0,0.6000000000000001,0.7600537564545041
21,0.0,0.6000000000000001,0.7600537564545041
22,0.0,0.6000000000000001,0.7600537564545041
23,0.0,0.6000000000000001,0.7600537564545041
24,0.0,0.6000000000000001,0.7600537564545041
25,0.0,0.6000000000000001,0.7600537564545041
26,0.0,0.6000000000000001,0.7600537564545041
27,0.0,0.6000000000000001,0.7600537564545041
28,0.0,0.6000000000000001,0.7600537564545041
29,0.0,0.6000000000000001,0.7600537564545041
30,0.0,0.6000000000000001,0.7600537564545041
31,0.0,0.6000000000000001,0.7600537564545041
32,0.0,0.6000000000000001,0.7600537564545041
33,0.0,0.6000000000000001,0.7600537564545041
34,0.0,0.6000000000000001,0.7600537564545041
35,0.0,0.6000000000000001,0.7600537564545041
36,0.0,0.6000000000000001,0.7600537564545041
37,0.0,0.6000000000000001,0.7600537564545041
38,0.0,0.6000000000000001,0.7600537564545041
39,0.0,0.6000000000000001,0.7600537564545041
40,0.0,0.6000000000000001,0.7600537564545041
41,0.0,0.6000000000000001,0.7600537564545041
42,0.0,0.6000000000000001,0.7600537564545041
43,0.0,0.6000000000000001,0.7600537564545041
44,0.0,0.6000000000000001,0.7600537564545041
45,0.0,0.6000000000000001,0.7600537564545041
46,0.0,0.6000000000000001,0.7600537564545041
47,0.0,0.6000000000000001,0.7600537564545041
48,0.0,0.6000000000000001,0.7600537564545041
49,0.0,0.6000000000000001,0.7600537564545041
0,0.0,0.7000000000000001,0.7600537564545041
1,0.0,0.7000000000000001,0.7600537564545041
2,0.0,0.7000000000000001,0.7600537564545041
3,0.0,0.7000000000000001,0.7600537564545041
4,0.0,0.7000000000000001,0.7600537564545041
5,0.0,0.7000000000000001,0.7600537564545041
6,0.0,0.7000000000000001,0.7600537564545041
7,0.0,0.7000000000000001,0.7600537564545041
8,0.0,0.7000000000000001,0.7600537564545041
9,0.0,0.7000000000000001,0.7600537564545041
10,0.0,0.7000000000000001,0.7600537564545041
11,0.0,0.7000000000000001,0.7600537564545041
12,0.0,0.7000000000000001,0.7600537564545041
13,0.0,0.7000000000000001,0.7600537564545041
14,0.0,0.7000000000000001,0.7600537564545041
15,0.0,0.7000000000000001,0.7600537564545041
16,0.0,0.7000000000000001,0.7600537564545041
17,0.0,0.7000000000000001,0.7600537564545041
18,0.0,0.7000000000000001,0.7600537564545041
19,0.0,0.7000000000000001,0.7600537564545041
20,0.0,0.7000000000000001,0.7600537564545041
21,0.0,0.7000000000000001,0.7600537564545041
22,0.0,0.7000000000000001,0.7600537564545041
23,0.0,0.7000000000000001,0.7600537564545041
24,0.0,0.7000000000000001,0.7600537564545041
25,0.0,0.7000000000000001,0.7600537564545041
26,0.0,0.7000000000000001,0.7600537564545041
27,0.0,0.7000000000000001,0.7600537564545041
28,0.0,0.7000000000000001,0.7600537564545041
29,0.0,0.7000000000000001,0.7600537564545041
30,0.0,0.7000000000000001,0.7600537564545041
31,0.0,0.7000000000000001,0.7600537564545041
32,0.0,0.7000000000000001,0.7600537564545041
33,0.0,0.7000000000000001,0.7600537564545041
34,0.0,0.7000000000000001,0.7600537564545041
35,0.0,0.7000000000000001,0.7600537564545041
36,0.0,0.7000000000000001,0.7600537564545041
37,0.0,0.7000000000000001,0.7600537564545041
38,0.0,0.7000000000000001,0.7600537564545041
39,0.0,0.7000000000000001,0.7600537564545041
40,0.0,0.7000000000000001,0.7600537564545041
41,0.0,0.7000000000000001,0.7600537564545041
42,0.0,0.7000000000000001,0.7600537564545041
43,0.0,0.7000000000000001,0.7600537564545041
44,0.0,0.7000000000000001,0.7600537564545041
45,0.0,0.7000000000000001,0.7600537564545041
46,0.0,0.7000000000000001,0.7600537564545041
47,0.0,0.7000000000000001,0.7600537564545041
48,0.0,0.7000000000000001,0.7600537564545041
49,0.0,0.7000000000000001,0.7600537564545041
0,0.0,0.8,0.7600537564545041
1,0.0,0.8,0.7600537564545041
2,0.0,0.8,0.7600537564545041
3,0.0,0.8,0.7600537564545041
4,0.0,0.8,0.7600537564545041
5,0.0,0.8,0.7600537564545041
6,0.0,0.8,0.7600537564545041
7,0.0,0.8,0.7600537564545041
8,0.0,0.8,0.7600537564545041
9,0.0,0.8,0.7600537564545041
10,0.0,0.8,0.7600537564545041
11,0.0,0.8,0.7600537564545041
12,0.0,0.8,0.7600537564545041
13,0.0,0.8,0.7600537564545041
14,0.0,0.8,0.7600537564545041
15,0.0,0.8,0.7600537564545041
16,0.0,0.8,0.7600537564545041
17,0.0,0.8,0.7600537564545041
18,0.0,0.8,0.7600537564545041
19,0.0,0.8,0.7600537564545041
20,0.0,0.8,0.7600537564545041
21,0.0,0.8,0.7600537564545041
22,0.0,0.8,0.7600537564545041
23,0.0,0.8,0.7600537564545041
24,0.0,0.8,0.7600537564545041
25,0.0,0.8,0.7600537564545041
26,0.0,0.8,0.7600537564545041
27,0.0,0.8,0.7600537564545041
28,0.0,0.8,0.7600537564545041
29,0.0,0.8,0.7600537564545041
30,0.0,0.8,0.7600537564545041
31,0.0,0.8,0.7600537564545041
32,0.0,0.8,0.7600537564545041
33,0.0,0.8,0.7600537564545041
34,0.0,0.8,0.7600537564545041
35,0.0,0.8,0.7600537564545041
36,0.0,0.8,0.7600537564545041
37,0.0,0.8,0.7600537564545041
38,0.0,0.8,0.7600537564545041
39,0.0,0.8,0.7600537564545041
40,0.0,0.8,0.7600537564545041
41,0.0,0.8,0.7600537564545041
42,0.0,0.8,0.7600537564545041
43,0.0,0.8,0.7600537564545041
44,0.0,0.8,0.7600537564545041
45,0.0,0.8,0.7600537564545041
46,0.0,0.8,0.7600537564545041
47,0.0,0.8,0.7600537564545041
48,0.0,0.8,0.7600537564545041
49,0.0,0.8,0.7600537564545041
0,0.0,0.9,0.7600537564545041
1,0.0,0.9,0.7600537564545041
2,0.0,0.9,0.7600537564545041
3,0.0,0.9,0.7600537564545041
4,0.0,0.9,0.7600537564545041
5,0.0,0.9,0.7600537564545041
6,0.0,0.9,0.7600537564545041
7,0.0,0.9,0.7600537564545041
8,0.0,0.9,0.7600537564545041
9,0.0,0.9,0.7600537564545041
10,0.0,0.9,0.7600537564545041
11,0.0,0.9,0.7600537564545041
12,0.0,0.9,0.7600537564545041
13,0.0,0.9,0.7600537564545041
14,0.0,0.9,0.7600537564545041
15,0.0,0.9,0.7600537564545041
16,0.0,0.9,0.7600537564545041
17,0.0,0.9,0.7600537564545041
18,0.0,0.9,0.7600537564545041
19,0.0,0.9,0.7600537564545041
20,0.0,0.9,0.7600537564545041
21,0.0,0.9,0.7600537564545041
22,0.0,0.9,0.7600537564545041
23,0.0,0.9,0.7600537564545041
24,0.0,0.9,0.7600537564545041
25,0.0,0.9,0.7600537564545041
26,0.0,0.9,0.7600537564545041
27,0.0,0.9,0.7600537564545041
28,0.0,0.9,0.7600537564545041
29,0.0,0.9,0.7600537564545041
30,0.0,0.9,0.7600537564545041
31,0.0,0.9,0.7600537564545041
32,0.0,0.9,0.7600537564545041
33,0.0,0.9,0.7600537564545041
34,0.0,0.9,0.7600537564545041
35,0.0,0.9,0.7600537564545041
36,0.0,0.9,0.7600537564545041
37,0.0,0.9,0.7600537564545041
38,0.0,0.9,0.7600537564545041
39,0.0,0.9,0.7600537564545041
40,0.0,0.9,0.7600537564545041
41,0.0,0.9,0.7600537564545041
42,0.0,0.9,0.7600537564545041
43,0.0,0.9,0.7600537564545041
44,0.0,0.9,0.7600537564545041
45,0.0,0.9,0.7600537564545041
46,0.0,0.9,0.7600537564545041
47,0.0,0.9,0.7600537564545041
48,0.0,0.9,0.7600537564545041
49,0.0,0.9,0.7600537564545041
0,0.0,1.0,0.7600537564545041
1,0.0,1.0,0.7600537564545041
2,0.0,1.0,0.7600537564545041
3,0.0,1.0,0.7600537564545041
4,0.0,1.0,0.7600537564545041
5,0.0,1.0,0.7600537564545041
6,0.0,1.0,0.7600537564545041
7,0.0,1.0,0.7600537564545041
8,0.0,1.0,0.7600537564545041
9,0.0,1.0,0.7600537564545041
10,0.0,1.0,0.7600537564545041
11,0.0,1.0,0.7600537564545041
12,0.0,1.0,0.7600537564545041
13,0.0,1.0,0.7600537564545041
14,0.0,1.0,0.7600537564545041
15,0.0,1.0,0.7600537564545041
16,0.0,1.0,0.7600537564545041
17,0.0,1.0,0.7600537564545041
18,0.0,1.0,0.7600537564545041
19,0.0,1.0,0.7600537564545041
20,0.0,1.0,0.7600537564545041
21,0.0,1.0,0.7600537564545041
22,0.0,1.0,0.7600537564545041
23,0.0,1.0,0.7600537564545041
24,0.0,1.0,0.7600537564545041
25,0.0,1.0,0.7600537564545041
26,0.0,1.0,0.7600537564545041
27,0.0,1.0,0.7600537564545041
28,0.0,1.0,0.7600537564545041
29,0.0,1.0,0.7600537564545041
30,0.0,1.0,0.7600537564545041
31,0.0,1.0,0.7600537564545041
32,0.0,1.0,0.7600537564545041
33,0.0,1.0,0.7600537564545041
34,0.0,1.0,0.7600537564545041
35,0.0,1.0,0.7600537564545041
36,0.0,1.0,0.7600537564545041
37,0.0,1.0,0.7600537564545041
38,0.0,1.0,0.7600537564545041
39,0.0,1.0,0.7600537564545041
40,0.0,1.0,0.7600537564545041
41,0.0,1.0,0.7600537564545041
42,0.0,1.0,0.7600537564545041
43,0.0,1.0,0.7600537564545041
44,0.0,1.0,0.7600537564545041
45,0.0,1.0,0.7600537564545041
46,0.0,1.0,0.7600537564545041
47,0.0,1.0,0.7600537564545041
48,0.0,1.0,0.7600537564545041
49,0.0,1.0,0.7600537564545041
0,0.1,0.0,0.7600537564545041
1,0.1,0.0,0.7600537564545041
2,0.1,0.0,0.7600537564545041
3,0.1,0.0,0.7600537564545041
4,0.1,0.0,0.7600537564545041
5,0.1,0.0,0.7600537564545041
6,0.1,0.0,0.7600537564545041
7,0.1,0.0,0.7600537564545041
8,0.1,0.0,0.7600537564545041
9,0.1,0.0,0.7600537564545041
10,0.1,0.0,0.7600537564545041
11,0.1,0.0,0.7600537564545041
12,0.1,0.0,0.7600537564545041
13,0.1,0.0,0.7600537564545041
14,0.1,0.0,0.7600537564545041
15,0.1,0.0,0.7600537564545041
16,0.1,0.0,0.7600537564545041
17,0.1,0.0,0.7600537564545041
18,0.1,0.0,0.7600537564545041
19,0.1,0.0,0.7600537564545041
20,0.1,0.0,0.7600537564545041
21,0.1,0.0,0.7600537564545041
22,0.1,0.0,0.7600537564545041
23,0.1,0.0,0.7600537564545041
24,0.1,0.0,0.7600537564545041
25,0.1,0.0,0.7600537564545041
26,0.1,0.0,0.7600537564545041
27,0.1,0.0,0.7600537564545041
28,0.1,0.0,0.7600537564545041
29,0.1,0.0,0.7600537564545041
30,0.1,0.0,0.7600537564545041
31,0.1,0.0,0.7600537564545041
32,0.1,0.0,0.7600537564545041
33,0.1,0.0,0.7600537564545041
34,0.1,0.0,0.7600537564545041
35,0.1,0.0,0.7600537564545041
36,0.1,0.0,0.7600537564545041
37,0.1,0.0,0.7600537564545041
38,0.1,0.0,0.7600537564545041
39,0.1,0.0,0.7600537564545041
40,0.1,0.0,0.7600537564545041
41,0.1,0.0,0.7600537564545041
42,0.1,0.0,0.7600537564545041
43,0.1,0.0,0.7600537564545041
44,0.1,0.0,0.7600537564545041
45,0.1,0.0,0.7600537564545041
46,0.1,0.0,0.7600537564545041
47,0.1,0.0,0.7600537564545041
48,0.1,0.0,0.7600537564545041
49,0.1,0.0,0.7600537564545041
0,0.1,0.1,0.7600085216189757
1,0.1,0.1,0.760026208396833
2,0.1,0.1,0.7596382723406494
3,0.1,0.1,0.7598217946135252
4,0.1,0.1,0.7599512900938094
5,0.1,0.1,0.759854811045685
6,0.1,0.1,0.759975723293605
7,0.1,0.1,0.759600025349217
8,0.1,0.1,0.7599029767537814
9,0.1,0.1,0.7598182759508967
10,0.1,0.1,0.7599230120229655
11,0.1,0.1,0.7599078189542086
12,0.1,0.1,0.7599143528003116
13,0.1,0.1,0.7599252540157216
14,0.1,0.1,0.7597646838743161
15,0.1,0.1,0.7598585870216056
16,0.1,0.1,0.7596678922094063
17,0.1,0.1,0.7599210359430081
18,0.1,0.1,0.7599864074259192
19,0.1,0.1,0.7599547932638433
20,0.1,0.1,0.7597993370371625
21,0.1,0.1,0.7591053124337612
22,0.1,0.1,0.759705696386096
23,0.1,0.1,0.7596431533516095
24,0.1,0.1,0.7593470699126466
25,0.1,0.1,0.7598185374036889
26,0.1,0.1,0.7599430603574011
27,0.1,0.1,0.7599378189815886
28,0.1,0.1,0.7598102081000141
29,0.1,0.1,0.7599509162434577
30,0.1,0.1,0.7600080923049564
31,0.1,0.1,0.7600516464760247
32,0.1,0.1,0.7599106374810438
33,0.1,0.1,0.7598504344338164
34,0.1,0.1,0.7598339912823954
35,0.1,0.1,0.7599845308305379
36,0.1,0.1,0.7599589626308718
37,0.1,0.1,0.7599175075317737
38,0.1,0.1,0.7598903433375912
39,0.1,0.1,0.7598677358855918
40,0.1,0.1,0.7598771124761333
41,0.1,0.1,0.7599203003504192
42,0.1,0.1,0.7599601986874234
43,0.1,0.1,0.7597223770100776
44,0.1,0.1,0.759916194960194
45,0.1,0.1,0.7600388175827147
46,0.1,0.1,0.7599632606724898
47,0.1,0.1,0.7599150629973858
48,0.1,0.1,0.7599368432000818
49,0.1,0.1,0.7596109651931364
0,0.1,0.2,0.7599725121363967
1,0.1,0.2,0.7597731420316866
2,0.1,0.2,0.75983212306571
3,0.1,0.2,0.7597746863054325
4,0.1,0.2,0.759937270168298
5,0.1,0.2,0.7597214460623762
6,0.1,0.2,0.7599263237840991
7,0.1,0.2,0.7597275454444107
8,0.1,0.2,0.7596310081902802
9,0.1,0.2,0.7592173474397083
10,0.1,0.2,0.7591936063239634
11,0.1,0.2,0.7593904051824585
12,0.1,0.2,0.7599178564479129
13,0.1,0.2,0.759737988086786
14,0.1,0.2,0.7594497324536622
15,0.1,0.2,0.759899746912399
16,0.1,0.2,0.7595448888987555
17,0.1,0.2,0.7594668958672791
18,0.1,0.2,0.7594693342020002
19,0.1,0.2,0.7592021541960228
20,0.1,0.2,0.7599179921516596
21,0.1,0.2,0.7595551384533173
22,0.1,0.2,0.7598437336911372
23,0.1,0.2,0.75973906198666
24,0.1,0.2,0.7597668645243078
25,0.1,0.2,0.7596271561127076
26,0.1,0.2,0.7596177057814492
27,0.1,0.2,0.7596753475452325
28,0.1,0.2,0.7597813110835291
29,0.1,0.2,0.7599821491921999
30,0.1,0.2,0.7599161109194503
31,0.1,0.2,0.7597941839371204
32,0.1,0.2,0.7597054090417047
33,0.1,0.2,0.7595334411547428
34,0.1,0.2,0.7593321414718545
35,0.1,0.2,0.7592592602797832
36,0.1,0.2,0.7597562150239772
37,0.1,0.2,0.7598160913942315
38,0.1,0.2,0.759602597073985
39,0.1,0.2,0.7596969620613122
40,0.1,0.2,0.7597959965049265
41,0.1,0.2,0.7598591420513705
42,0.1,0.2,0.7599032133506382
43,0.1,0.2,0.7598484524152611
44,0.1,0.2,0.7597503800158458
